StationID,time,lat,lon,Wave_Height_Significant,Wave_Maximum_Height,Wave_Peak_Period,Wave_Mean_Period,Wind_Speed,Wind_Gust_Speed,Wind_Direction,Air_Pressure,Sea_Temperature,Current_Speed
Vector_NAMR_FB_DongjiNew,2026-05-30 09:00:00,23.23833,119.66411,0.6,,5.6,,6.58,7.55,40.8,1009.5,,
Vector_NAMR_FB_DongjiNew,2026-05-30 10:00:00,23.23833,119.66411,0.6,,6.9,,7.04,8.18,40.8,1009.8,,
Vector_NAMR_FB_DongjiNew,2026-05-30 11:00:00,23.23833,119.66411,0.5,,5.4,,7.58,9.15,40.4,1009.7,,
Vector_NAMR_FB_DongjiNew,2026-05-30 12:00:00,23.23833,119.66411,0.5,,6.5,,7.18,8.92,42.9,1009.3,,
Vector_NAMR_FB_DongjiNew,2026-05-30 13:00:00,23.23833,119.66411,0.7,,6.9,,8.15,9.84,51.1,1008.6,,
Vector_NAMR_FB_DongjiNew,2026-05-30 14:00:00,23.23833,119.66411,0.8,,6.3,,8.89,10.81,47.3,1008.1,,
Vector_NAMR_FB_DongjiNew,2026-05-30 15:00:00,23.23833,119.66411,0.7,,6.9,,9.04,10.39,49.8,1007.5,,
Vector_NAMR_FB_DongjiNew,2026-05-30 16:00:00,23.23833,119.66411,0.7,,7.1,,9.53,11.18,52.1,1007,,
Vector_NAMR_FB_DongjiNew,2026-05-30 17:00:00,23.23833,119.66411,0.6,,7.2,,8.22,11.21,46.2,1006.9,,
Vector_NAMR_FB_DongjiNew,2026-05-30 18:00:00,23.23833,119.66411,0.7,,7.2,,9.17,10.86,51.3,1006.9,,
Vector_NAMR_FB_DongjiNew,2026-05-30 19:00:00,23.23833,119.66411,0.7,,7,,9.43,11.89,59.9,1007.4,,
Vector_NAMR_FB_DongjiNew,2026-05-30 20:00:00,23.23833,119.66411,0.9,,7.9,,9.23,10.85,70.1,1008.1,,
Vector_NAMR_FB_DongjiNew,2026-05-30 21:00:00,23.23833,119.66411,0.9,,8.2,,8.87,11.01,59,1008.7,,
Vector_NAMR_FB_DongjiNew,2026-05-30 22:00:00,23.23833,119.66411,0.7,,5.9,,8.48,10.14,62.2,1009.3,,
Vector_NAMR_FB_DongjiNew,2026-05-30 23:00:00,23.23833,119.66411,0.8,,6.3,,8.16,9.36,79.9,1009.2,,
Vector_NAMR_FB_DongjiNew,2026-05-31 00:00:00,23.23833,119.66411,0.9,,8.1,,6.17,8.36,71.8,1008.4,,
Vector_NAMR_FB_DongjiNew,2026-05-31 01:00:00,23.23833,119.66411,1,,7.7,,8.14,10.1,64.4,1007.9,,
Vector_NAMR_FB_DongjiNew,2026-05-31 02:00:00,23.23833,119.66411,1.1,,7.8,,8.41,9.79,37.1,1007.8,,
Vector_CWB_FB_46761F,2026-05-29 00:00:00,23.1332,121.4206,0.5,,,6,,,,,28.4,
Vector_CWB_FB_46761F,2026-05-29 01:00:00,23.1332,121.4206,0.5,,,5.8,,,,,28.7,
Vector_CWB_FB_46761F,2026-05-29 02:00:00,23.1332,121.4206,0.5,,,5.6,,,,,28.6,
Vector_CWB_FB_46761F,2026-05-29 03:00:00,23.1332,121.4206,0.5,,,6.2,,,,,28.8,
Vector_CWB_FB_46761F,2026-05-29 04:00:00,23.1332,121.4206,0.5,,,6.6,,,,,28.9,
Vector_CWB_FB_46761F,2026-05-29 05:00:00,23.1332,121.4206,0.5,,,6.7,,,,,28.8,
Vector_CWB_FB_46761F,2026-05-29 06:00:00,23.1332,121.4206,0.4,,,6.2,,,,,28.7,
Vector_CWB_FB_46761F,2026-05-29 07:00:00,23.1332,121.4206,0.4,,,5.6,,,,,28.6,
Vector_CWB_FB_46761F,2026-05-29 08:00:00,23.1332,121.4206,0.4,,,5.6,,,,,28.7,
Vector_CWB_FB_46761F,2026-05-29 09:00:00,23.1332,121.4206,0.4,,,5.8,,,,,29.1,
Vector_CWB_FB_46761F,2026-05-29 10:00:00,23.1332,121.4206,0.5,,,6.4,,,,,29.1,
Vector_CWB_FB_46761F,2026-05-29 11:00:00,23.1332,121.4206,0.5,,,6.1,,,,,28.9,
Vector_CWB_FB_46761F,2026-05-29 12:00:00,23.1332,121.4206,0.5,,,5.2,,,,,29.2,
Vector_CWB_FB_46761F,2026-05-29 13:00:00,23.1332,121.4206,0.4,,,5.2,,,,,29.5,
Vector_CWB_FB_46761F,2026-05-29 14:00:00,23.1332,121.4206,0.5,,,6.2,,,,,29.6,
Vector_CWB_FB_46761F,2026-05-29 15:00:00,23.1332,121.4206,0.5,,,4.2,,,,,29.4,
Vector_CWB_FB_46761F,2026-05-29 16:00:00,23.1332,121.4206,0.7,,,3.4,,,,,29,
Vector_CWB_FB_46761F,2026-05-29 17:00:00,23.1332,121.4206,0.8,,,3.6,,,,,28.9,
Vector_CWB_FB_46761F,2026-05-29 18:00:00,23.1332,121.4206,0.9,,,3.7,,,,,28.8,
Vector_CWB_FB_46761F,2026-05-29 19:00:00,23.1332,121.4206,0.9,,,3.9,,,,,28.9,
Vector_CWB_FB_46761F,2026-05-29 20:00:00,23.1332,121.4206,0.9,,,4.1,,,,,28.8,
Vector_CWB_FB_46761F,2026-05-29 22:00:00,23.1332,121.4206,1,,,4.4,,,,,28.8,
Vector_CWB_FB_46761F,2026-05-29 23:00:00,23.1332,121.4206,1.1,,,4.2,,,,,28.8,
Vector_CWB_FB_46761F,2026-05-30 00:00:00,23.1332,121.4206,1.2,,,4.3,,,,,28.8,
Vector_CWB_FB_46761F,2026-05-30 01:00:00,23.1332,121.4206,1.2,,,4.2,,,,,28.8,
Vector_CWB_FB_46761F,2026-05-30 02:00:00,23.1332,121.4206,1,,,4.8,,,,,28.8,
Vector_CWB_FB_46761F,2026-05-30 03:00:00,23.1332,121.4206,0.9,,,4.3,,,,,28.8,
Vector_CWB_FB_46761F,2026-05-30 04:00:00,23.1332,121.4206,0.9,,,3.9,,,,,28.7,
Vector_CWB_FB_46761F,2026-05-30 05:00:00,23.1332,121.4206,0.9,,,4.1,,,,,28.6,
Vector_CWB_FB_46761F,2026-05-30 06:00:00,23.1332,121.4206,0.8,,,3.9,,,,,28.6,
Vector_CWB_FB_46761F,2026-05-30 07:00:00,23.1332,121.4206,0.9,,,4,,,,,28.6,
Vector_CWB_FB_46761F,2026-05-30 08:00:00,23.1332,121.4206,1,,,4,,,,,28.6,
Vector_CWB_FB_46761F,2026-05-30 09:00:00,23.1332,121.4206,1.1,,,4.2,,,,,28.6,
Vector_CWB_FB_46761F,2026-05-30 10:00:00,23.1332,121.4206,1.1,,,4.3,,,,,28.6,
Vector_CWB_FB_46761F,2026-05-30 11:00:00,23.1332,121.4206,1.1,,,4.2,,,,,28.6,
Vector_CWB_FB_46761F,2026-05-30 12:00:00,23.1332,121.4206,1.1,,,4.1,,,,,28.7,
Vector_CWB_FB_46761F,2026-05-30 13:00:00,23.1332,121.4206,1,,,4.3,,,,,28.8,
Vector_CWB_FB_46761F,2026-05-30 14:00:00,23.1332,121.4206,1.1,,,4.1,,,,,28.7,
Vector_CWB_FB_46761F,2026-05-30 15:00:00,23.1332,121.4206,1.1,,,4.3,,,,,28.7,
Vector_CWB_FB_46761F,2026-05-30 16:00:00,23.1332,121.4206,1,,,4.2,,,,,28.7,
Vector_CWB_FB_46761F,2026-05-30 17:00:00,23.1332,121.4206,0.9,,,3.9,,,,,28.5,
Vector_CWB_FB_46761F,2026-05-30 18:00:00,23.1332,121.4206,0.9,,,4.1,,,,,28.5,
Vector_CWB_FB_46761F,2026-05-30 19:00:00,23.1332,121.4206,1,,,4.4,,,,,28.4,
Vector_CWB_FB_46761F,2026-05-30 20:00:00,23.1332,121.4206,1.1,,,4.2,,,,,28.5,
Vector_CWB_FB_46761F,2026-05-30 21:00:00,23.1332,121.4206,1.1,,,4.4,,,,,28.4,
Vector_CWB_FB_46761F,2026-05-30 22:00:00,23.1332,121.4206,1.2,,,4.6,,,,,28.3,
Vector_CWB_FB_46761F,2026-05-30 23:00:00,23.1332,121.4206,1.2,,,4.9,,,,,28.3,
Vector_CWB_FB_46761F,2026-05-31 00:00:00,23.1332,121.4206,1.2,,,4.9,,,,,28.4,
Vector_CWB_FB_46699A,2026-05-29 00:00:00,24.0311,121.6325,0.3,,,4.7,,,,1009.9,29,0.24
Vector_CWB_FB_46699A,2026-05-29 01:00:00,24.0311,121.6325,0.3,,,4.8,,,,1009.2,28.9,0.05
Vector_CWB_FB_46699A,2026-05-29 02:00:00,24.0311,121.6325,0.3,,,5.5,,,,1008.5,28.5,0.09
Vector_CWB_FB_46699A,2026-05-29 03:00:00,24.0311,121.6325,0.4,,,5.3,,,,1008.5,28.6,0.14
Vector_CWB_FB_46699A,2026-05-29 04:00:00,24.0311,121.6325,0.3,,,5.4,2.2,,229,1008.1,28.3,0.22
Vector_CWB_FB_46699A,2026-05-29 05:00:00,24.0311,121.6325,0.4,,,5.9,1.5,,315,1008.2,28.7,0.14
Vector_CWB_FB_46699A,2026-05-29 06:00:00,24.0311,121.6325,0.4,,,5.2,2,,226,1007.9,28.8,0.2
Vector_CWB_FB_46699A,2026-05-29 07:00:00,24.0311,121.6325,0.4,,,5.1,,,,1009.3,29.1,0.29
Vector_CWB_FB_46699A,2026-05-29 08:00:00,24.0311,121.6325,0.4,,,4.9,1.5,,40,1010.1,28.9,0.17
Vector_CWB_FB_46699A,2026-05-29 09:00:00,24.0311,121.6325,0.4,,,4.8,2.4,,71,1010.3,28.9,0.11
Vector_CWB_FB_46699A,2026-05-29 10:00:00,24.0311,121.6325,0.3,,,4.9,3.1,,50,1010.3,29.2,0.07
Vector_CWB_FB_46699A,2026-05-29 11:00:00,24.0311,121.6325,0.3,,,5.2,4.3,,58,1010,29.4,0.1
Vector_CWB_FB_46699A,2026-05-29 12:00:00,24.0311,121.6325,0.3,,,4.3,5.2,,52,1009.1,28.9,0.05
Vector_CWB_FB_46699A,2026-05-29 13:00:00,24.0311,121.6325,0.5,,,3.6,5.5,,45,1008.4,28.9,0.11
Vector_CWB_FB_46699A,2026-05-29 14:00:00,24.0311,121.6325,0.7,,,3.5,9.1,,41,1008.1,28.9,0.07
Vector_CWB_FB_46699A,2026-05-29 15:00:00,24.0311,121.6325,1.1,,,3.7,10.6,,40,1008,28.6,0.02
Vector_CWB_FB_46699A,2026-05-29 16:00:00,24.0311,121.6325,1.5,,,4.4,9.8,,41,1008,28.8,0.13
Vector_CWB_FB_46699A,2026-05-29 17:00:00,24.0311,121.6325,,,,,9.2,,40,1008.4,29,0.13
Vector_CWB_FB_46699A,2026-05-29 18:00:00,24.0311,121.6325,1.4,,,4.4,8.1,,41,1008.9,29,0.24
Vector_CWB_FB_46699A,2026-05-29 19:00:00,24.0311,121.6325,1.4,,,4.6,7.6,,45,1010.1,28.9,0.08
Vector_CWB_FB_46699A,2026-05-29 20:00:00,24.0311,121.6325,1,,,4.2,6.5,,52,1010.8,28.7,0.08
Vector_CWB_FB_46699A,2026-05-29 21:00:00,24.0311,121.6325,1,,,4.3,6.1,,74,1011.4,28.5,0.08
Vector_CWB_FB_46699A,2026-05-29 22:00:00,24.0311,121.6325,0.9,,,4.4,4.8,,55,1011.7,28.6,0
Vector_CWB_FB_46699A,2026-05-29 23:00:00,24.0311,121.6325,0.9,,,4.7,3.3,,333,1011.1,28.5,0.04
Vector_CWB_FB_46699A,2026-05-30 00:00:00,24.0311,121.6325,0.7,,,4.4,3.6,,4,1010.4,28.6,0.16
Vector_CWB_FB_46699A,2026-05-30 01:00:00,24.0311,121.6325,0.8,,,4.5,3.1,,35,1010.3,28.4,0.11
Vector_CWB_FB_46699A,2026-05-30 02:00:00,24.0311,121.6325,0.9,,,4.5,4.9,,38,1010.2,28.4,0.03
Vector_CWB_FB_46699A,2026-05-30 03:00:00,24.0311,121.6325,1,,,4.5,6.5,,42,1010,28.4,0.06
Vector_CWB_FB_46699A,2026-05-30 04:00:00,24.0311,121.6325,0.9,,,4.2,6.7,,46,1009.8,28.3,0.18
Vector_CWB_FB_46699A,2026-05-30 05:00:00,24.0311,121.6325,0.9,,,4.3,5.8,,39,1009.7,28.1,0.17
Vector_CWB_FB_46699A,2026-05-30 06:00:00,24.0311,121.6325,0.8,,,4.3,3.8,,20,1010.4,28,0.24
Vector_CWB_FB_46699A,2026-05-30 07:00:00,24.0311,121.6325,0.8,,,4.2,5.2,,35,1010.7,28,0.16
Vector_CWB_FB_46699A,2026-05-30 08:00:00,24.0311,121.6325,0.9,,,4.7,4.6,,33,1010.9,28,0.08
Vector_CWB_FB_46699A,2026-05-30 09:00:00,24.0311,121.6325,0.8,,,4.4,4.6,,45,1011.2,28,0.02
Vector_CWB_FB_46699A,2026-05-30 10:00:00,24.0311,121.6325,0.8,,,4.2,6,,49,1011.2,28,0.02
Vector_CWB_FB_46699A,2026-05-30 11:00:00,24.0311,121.6325,0.8,,,4.3,4.9,,47,1011,28.2,0.06
Vector_CWB_FB_46699A,2026-05-30 12:00:00,24.0311,121.6325,0.8,,,4.3,5.3,,44,1010.5,28.3,0.07
Vector_CWB_FB_46699A,2026-05-30 13:00:00,24.0311,121.6325,0.8,,,4.4,5.3,,41,1009.9,28.4,0.03
Vector_CWB_FB_46699A,2026-05-30 14:00:00,24.0311,121.6325,0.7,,,4.6,5.3,,50,1009.8,28.5,0.09
Vector_CWB_FB_46699A,2026-05-30 15:00:00,24.0311,121.6325,,,,,6.7,,45,1009.2,28.3,0.18
Vector_CWB_FB_46699A,2026-05-30 16:00:00,24.0311,121.6325,1,,,4.3,6.2,,41,1008.6,28.3,0.17
Vector_CWB_FB_46699A,2026-05-30 17:00:00,24.0311,121.6325,1.1,,,4.7,7,,38,1008.9,28.3,0.16
Vector_CWB_FB_46699A,2026-05-30 18:00:00,24.0311,121.6325,1.2,,,4.3,7.6,,46,1009.9,28,0.14
Vector_CWB_FB_46699A,2026-05-30 19:00:00,24.0311,121.6325,1.2,,,4.6,7.3,,42,1009.7,28,0.1
Vector_CWB_FB_46699A,2026-05-30 20:00:00,24.0311,121.6325,1.3,,,4.7,7.7,,45,1010,28,0.14
Vector_CWB_FB_46699A,2026-05-30 21:00:00,24.0311,121.6325,1.2,,,4.7,7.2,,45,1011.1,28,0.11
Vector_CWB_FB_46699A,2026-05-30 22:00:00,24.0311,121.6325,1.2,,,4.8,7,,40,1011.1,28,0.21
Vector_CWB_FB_46699A,2026-05-30 23:00:00,24.0311,121.6325,1.2,,,5,5.6,,42,1010.9,28,0.22
Vector_CWB_FB_46699A,2026-05-31 00:00:00,24.0311,121.6325,1.1,,,5.1,4.5,,40,1009.6,27.8,0.29
Vector_CWB_FB_46699A,2026-05-31 01:00:00,24.0311,121.6325,0.9,,,4.8,4,,32,1008.9,27.8,0.23
Vector_CWB_FB_46757B,2026-05-29 00:00:00,24.7625,120.8422,0.5,,,3.9,0.7,,213,1009.4,28.1,0.3
Vector_CWB_FB_46757B,2026-05-29 01:00:00,24.7625,120.8422,0.4,,,3.8,2.9,,283,1009,28,0.36
Vector_CWB_FB_46757B,2026-05-29 02:00:00,24.7625,120.8422,0.4,,,3.9,1.1,,278,1008.6,27.8,0.29
Vector_CWB_FB_46757B,2026-05-29 03:00:00,24.7625,120.8422,0.3,,,4,2.6,,285,1008.9,27.7,0.27
Vector_CWB_FB_46757B,2026-05-29 04:00:00,24.7625,120.8422,0.3,,,4.2,3.9,,267,1009.4,27.6,0.16
Vector_CWB_FB_46757B,2026-05-29 05:00:00,24.7625,120.8422,0.3,,,4.3,2.9,,254,1008.9,27.6,0.1
Vector_CWB_FB_46757B,2026-05-29 06:00:00,24.7625,120.8422,0.3,,,4.1,3.5,,300,1009.9,27.6,0.04
Vector_CWB_FB_46757B,2026-05-29 07:00:00,24.7625,120.8422,0.3,,,4.2,4.7,,346,1010.6,27.6,0.03
Vector_CWB_FB_46757B,2026-05-29 08:00:00,24.7625,120.8422,0.3,,,4.2,3.1,,4,1010.8,27.6,0.02
Vector_CWB_FB_46757B,2026-05-29 09:00:00,24.7625,120.8422,0.3,,,3.6,3.5,,38,1010.9,27.6,0.06
Vector_CWB_FB_46757B,2026-05-29 10:00:00,24.7625,120.8422,0.4,,,3.8,,,,1010.7,27.7,0.16
Vector_CWB_FB_46757B,2026-05-29 11:00:00,24.7625,120.8422,0.3,,,4.1,4.9,,43,1010.5,27.9,0.31
Vector_CWB_FB_46757B,2026-05-29 12:00:00,24.7625,120.8422,0.6,,,4,7,,48,1009.7,,0.37
Vector_CWB_FB_46757B,2026-05-29 13:00:00,24.7625,120.8422,0.8,,,4.6,7.1,,46,1009.1,27.7,0.32
Vector_CWB_FB_46757B,2026-05-29 14:00:00,24.7625,120.8422,1,,,4.6,9.6,,36,1008.4,27.8,0.35
Vector_CWB_FB_46757B,2026-05-29 15:00:00,24.7625,120.8422,1.2,,,4.8,10.2,,44,1007.9,27.8,0.26
Vector_CWB_FB_46757B,2026-05-29 16:00:00,24.7625,120.8422,1.1,,,4.4,9.1,,50,1007.7,27.7,0.1
Vector_CWB_FB_46757B,2026-05-29 17:00:00,24.7625,120.8422,1.1,,,4.2,10.8,,36,1007.8,27.7,0.03
Vector_CWB_FB_46757B,2026-05-29 18:00:00,24.7625,120.8422,1,,,4.1,9.2,,48,1008.1,27.7,0.15
Vector_CWB_FB_46757B,2026-05-29 19:00:00,24.7625,120.8422,1,,,4.2,9.1,,54,1008.9,27.7,0.32
Vector_CWB_FB_46757B,2026-05-29 20:00:00,24.7625,120.8422,0.7,,,3.8,9.9,,36,1009.3,27.7,0.41
Vector_CWB_FB_46757B,2026-05-29 21:00:00,24.7625,120.8422,0.6,,,3.6,10.1,,32,1009.7,27.7,0.28
Vector_CWB_FB_46757B,2026-05-29 22:00:00,24.7625,120.8422,,,,,9.3,,44,1010,27.5,0.15
Vector_CWB_FB_46757B,2026-05-29 23:00:00,24.7625,120.8422,0.7,,,3.6,9.3,,50,1010,27.5,0.11
Vector_CWB_FB_46757B,2026-05-30 00:00:00,24.7625,120.8422,0.7,,,3.9,6.9,,47,1009.6,27.5,0.06
Vector_CWB_FB_46757B,2026-05-30 01:00:00,24.7625,120.8422,0.7,,,4.2,6.7,,26,1009.5,27.5,0.08
Vector_CWB_FB_46757B,2026-05-30 02:00:00,24.7625,120.8422,0.7,,,4.4,6.2,,53,1009.2,27.4,0.2
Vector_CWB_FB_46757B,2026-05-30 03:00:00,24.7625,120.8422,0.7,,,4.6,5.1,,69,1008.7,27.5,0.07
Vector_CWB_FB_46757B,2026-05-30 04:00:00,24.7625,120.8422,0.6,,,4.4,6.4,,33,1008.8,27.4,0.03
Vector_CWB_FB_46757B,2026-05-30 05:00:00,24.7625,120.8422,0.7,,,4.1,7.9,,46,1008.7,27.4,0.05
Vector_CWB_FB_46757B,2026-05-30 06:00:00,24.7625,120.8422,0.7,,,4.4,6,,44,1009.2,27.4,0.08
Vector_CWB_FB_46757B,2026-05-30 07:00:00,24.7625,120.8422,0.7,,,4,7.9,,48,1009.1,27.4,0.15
Vector_CWB_FB_46757B,2026-05-30 08:00:00,24.7625,120.8422,0.6,,,3.9,6.8,,45,1009.6,27.4,0.17
Vector_CWB_FB_46757B,2026-05-30 09:00:00,24.7625,120.8422,0.7,,,3.8,8.3,,44,1009.5,27.4,0.06
Vector_CWB_FB_46757B,2026-05-30 10:00:00,24.7625,120.8422,0.7,,,3.8,10.2,,23,1009.8,27.4,0.07
Vector_CWB_FB_46757B,2026-05-30 11:00:00,24.7625,120.8422,1,,,4.1,11.9,,27,1010,27.4,0.1
Vector_CWB_FB_46757B,2026-05-30 12:00:00,24.7625,120.8422,1.1,,,4.3,11.7,,36,1009.4,27.4,0.2
Vector_CWB_FB_46757B,2026-05-30 13:00:00,24.7625,120.8422,1.1,,,4.6,12.2,,31,1008.6,27.3,0.47
Vector_CWB_FB_46757B,2026-05-30 14:00:00,24.7625,120.8422,1.2,,,4.8,11.7,,37,1008,27.7,0.2
Vector_CWB_FB_46757B,2026-05-30 15:00:00,24.7625,120.8422,1.5,,,4.7,12.6,,36,1008.5,27.7,0.17
Vector_CWB_FB_46757B,2026-05-30 16:00:00,24.7625,120.8422,1.4,,,4.8,12.1,,27,1008,27.6,0.14
Vector_CWB_FB_46757B,2026-05-30 17:00:00,24.7625,120.8422,1.4,,,4.5,12.8,,34,1008.4,27.4,0.14
Vector_CWB_FB_46757B,2026-05-30 18:00:00,24.7625,120.8422,1.4,,,4.5,12.4,,38,1008.3,27.4,0.24
Vector_CWB_FB_46757B,2026-05-30 19:00:00,24.7625,120.8422,1.2,,,4.5,11.6,,39,1008.4,27.4,0.25
Vector_CWB_FB_46757B,2026-05-30 20:00:00,24.7625,120.8422,1,,,4.1,11.3,,37,1009.1,27.3,0.38
Vector_CWB_FB_46757B,2026-05-30 21:00:00,24.7625,120.8422,1.1,,,4.3,10.9,,41,1009.2,27.3,0.36
Vector_CWB_FB_46757B,2026-05-30 22:00:00,24.7625,120.8422,0.8,,,3.8,10.4,,37,1009.8,27.2,0.23
Vector_CWB_FB_46757B,2026-05-30 23:00:00,24.7625,120.8422,0.8,,,3.8,10.7,,39,1009.4,27.2,0.1
Vector_CWB_FB_46757B,2026-05-31 00:00:00,24.7625,120.8422,0.9,,,3.9,11.7,,40,1009,27.2,0.08
Vector_CWB_FB_46757B,2026-05-31 01:00:00,24.7625,120.8422,0.9,,,4.1,11.3,,44,1008.3,27.2,0.05
Vector_CWB_FB_46694A,2026-05-29 00:00:00,25.0969,121.9222,0.2,,,5.2,1.7,,210,1009,26.9,0.14
Vector_CWB_FB_46694A,2026-05-29 01:00:00,25.0969,121.9222,0.4,,,5.8,1.6,,245,1008.8,27,0.38
Vector_CWB_FB_46694A,2026-05-29 02:00:00,25.0969,121.9222,0.3,,,5.4,2,,217,1007.9,27.1,0.47
Vector_CWB_FB_46694A,2026-05-29 03:00:00,25.0969,121.9222,0.3,,,4.9,1.6,,236,1008.1,27.1,0.5
Vector_CWB_FB_46694A,2026-05-29 04:00:00,25.0969,121.9222,0.4,,,4.7,,,,1007.8,26.2,0.58
Vector_CWB_FB_46694A,2026-05-29 05:00:00,25.0969,121.9222,0.3,,,4.8,2.2,,225,1007.2,26.7,0.47
Vector_CWB_FB_46694A,2026-05-29 06:00:00,25.0969,121.9222,0.3,,,4.9,,,,1008,26.3,0.12
Vector_CWB_FB_46694A,2026-05-29 07:00:00,25.0969,121.9222,0.3,,,5.1,5.4,,2,1010.3,26.8,0.14
Vector_CWB_FB_46694A,2026-05-29 08:00:00,25.0969,121.9222,0.2,,,4.4,4.2,,353,1010.7,27.1,0.25
Vector_CWB_FB_46694A,2026-05-29 09:00:00,25.0969,121.9222,0.3,,,4.1,2.3,,306,1010.7,26.6,0.17
Vector_CWB_FB_46694A,2026-05-29 10:00:00,25.0969,121.9222,0.3,,,4.2,2.6,,323,1010.9,26.4,0.06
Vector_CWB_FB_46694A,2026-05-29 11:00:00,25.0969,121.9222,0.4,,,4.1,4.5,,13,1010.7,27,0.24
Vector_CWB_FB_46694A,2026-05-29 12:00:00,25.0969,121.9222,0.7,,,4.2,4.1,,327,1010.3,26.7,0.36
Vector_CWB_FB_46694A,2026-05-29 13:00:00,25.0969,121.9222,0.7,,,4.6,5.2,,353,1009.7,26.5,0.38
Vector_CWB_FB_46694A,2026-05-29 14:00:00,25.0969,121.9222,1,,,4.8,5.5,,3,1009.2,26.7,0.46
Vector_CWB_FB_46694A,2026-05-29 15:00:00,25.0969,121.9222,1.1,,,4.9,5.1,,10,1009.2,26.8,0.51
Vector_CWB_FB_46694A,2026-05-29 16:00:00,25.0969,121.9222,1.2,,,5,4.6,,8,1008.7,26.6,0.3
Vector_CWB_FB_46694A,2026-05-29 17:00:00,25.0969,121.9222,0.9,,,4.7,4.8,,10,1008.6,26.2,0.51
Vector_CWB_FB_46694A,2026-05-29 18:00:00,25.0969,121.9222,1,,,4.6,3.2,,318,1009.6,25.9,0.32
Vector_CWB_FB_46694A,2026-05-29 19:00:00,25.0969,121.9222,0.6,,,4.6,3.9,,47,1010.1,27.1,0.3
Vector_CWB_FB_46694A,2026-05-29 20:00:00,25.0969,121.9222,0.8,,,4.6,2.6,,57,1010.9,27.9,0.31
Vector_CWB_FB_46694A,2026-05-29 21:00:00,25.0969,121.9222,0.7,,,4.6,1.4,,76,1011.5,27.7,0.06
Vector_CWB_FB_46694A,2026-05-29 22:00:00,25.0969,121.9222,0.7,,,4.9,3.1,,74,1011.6,27.6,0.18
Vector_CWB_FB_46694A,2026-05-29 23:00:00,25.0969,121.9222,0.8,,,4.9,3.5,,83,1011.5,27.6,0.06
Vector_CWB_FB_46694A,2026-05-30 00:00:00,25.0969,121.9222,0.8,,,4.9,3.1,,68,1011,27.6,0.09
Vector_CWB_FB_46694A,2026-05-30 01:00:00,25.0969,121.9222,0.9,,,5.3,3,,61,1010.8,27.6,0.38
Vector_CWB_FB_46694A,2026-05-30 02:00:00,25.0969,121.9222,0.8,,,5.1,2.1,,70,1010.4,27.1,0.42
Vector_CWB_FB_46694A,2026-05-30 03:00:00,25.0969,121.9222,0.9,,,5.1,2.5,,81,1010.1,25.6,0.41
Vector_CWB_FB_46694A,2026-05-30 04:00:00,25.0969,121.9222,0.9,,,5,3.3,,68,1010,25.9,0.71
Vector_CWB_FB_46694A,2026-05-30 05:00:00,25.0969,121.9222,0.9,,,5.1,2.8,,73,1010,25.7,0.67
Vector_CWB_FB_46694A,2026-05-30 06:00:00,25.0969,121.9222,0.8,,,5.1,2.6,,92,1010.1,25.9,0.34
Vector_CWB_FB_46694A,2026-05-30 07:00:00,25.0969,121.9222,0.8,,,5.4,3.4,,71,1010.7,26.3,0.31
Vector_CWB_FB_46694A,2026-05-30 08:00:00,25.0969,121.9222,0.9,,,5.4,3.6,,69,1010.9,26.2,0.11
Vector_CWB_FB_46694A,2026-05-30 09:00:00,25.0969,121.9222,1,,,5.7,3.4,,84,1011.2,26.3,0.14
Vector_CWB_FB_46694A,2026-05-30 10:00:00,25.0969,121.9222,0.8,,,5.4,3.3,,84,1011.2,26.4,0.25
Vector_CWB_FB_46694A,2026-05-30 11:00:00,25.0969,121.9222,0.9,,,5.3,3.8,,67,1011.3,26.3,0.04
Vector_CWB_FB_46694A,2026-05-30 12:00:00,25.0969,121.9222,0.8,,,5,3.6,,52,1010.8,26.3,0.07
Vector_CWB_FB_46694A,2026-05-30 13:00:00,25.0969,121.9222,0.9,,,5.6,4,,45,1010.2,26.5,0.35
Vector_CWB_FB_46694A,2026-05-30 14:00:00,25.0969,121.9222,1,,,5.2,4.6,,43,1009.8,26.2,0.35
Vector_CWB_FB_46694A,2026-05-30 15:00:00,25.0969,121.9222,1,,,5.3,3.8,,27,1009.6,25.8,0.38
Vector_CWB_FB_46694A,2026-05-30 16:00:00,25.0969,121.9222,1.1,,,5,3.2,,35,1009.3,26.1,0.58
Vector_CWB_FB_46694A,2026-05-30 17:00:00,25.0969,121.9222,1.1,,,5.2,3.8,,22,1009.6,25.7,0.56
Vector_CWB_FB_46694A,2026-05-30 18:00:00,25.0969,121.9222,1,,,5.2,2.9,,14,1009.8,23.1,0.43
Vector_CWB_FB_46694A,2026-05-30 19:00:00,25.0969,121.9222,0.9,,,5.3,2,,358,1010,25.5,0.37
Vector_CWB_FB_46694A,2026-05-30 20:00:00,25.0969,121.9222,0.9,,,5.1,2.3,,4,1010.4,26.2,0.35
Vector_CWB_FB_46694A,2026-05-30 21:00:00,25.0969,121.9222,0.7,,,4.9,2.5,,23,1010.8,26.2,0.1
Vector_CWB_FB_46694A,2026-05-30 22:00:00,25.0969,121.9222,1,,,5.3,2.6,,75,1011.1,26.2,0.14
Vector_CWB_FB_46694A,2026-05-30 23:00:00,25.0969,121.9222,0.8,,,4.9,2.4,,69,1010.9,25.8,0.23
